kepid,mass,radius,teff,bp_rp,rrmscdpp04p5
6508920,0.956,1.2921586,5129.1396,1.0302591,83.756
6509000,0.916,0.90913475,4984.6665,1.184823,137.382
6516454,0.963,1.1314421,5571.685,0.9574537,155.845
6516525,1.241,1.5853255,6129.775,0.72636986,71.9
6516601,0.585,0.6797084,4140.775,1.6978903,289.218
6516734,0.928,1.145562,5335.75,0.9945688,164.182
6516741,0.869,0.87198544,5021.08,1.0722933,266.296
6516744,0.855,1.3652468,5329.25,0.94691944,158.257
6522073,1.24,1.1580378,5847.5,0.82109356,160.193
6522124,0.954,0.82770634,4946.14,1.1675415,208.527
6522129,1.193,1.0908304,5572.3447,0.87647533,102.323
6522144,1.696,2.0738473,7173.3335,0.5072479,515.378
6522163,0.878,0.9283045,4973,1.1570587,202.417
6522167,1.178,1.2516682,5849.25,0.8061409,111.317
6522196,1.101,1.1111848,5395,0.9391241,155.43
6522228,1.169,1.1711651,5795,0.84178543,120.043
6526218,1.04,1.2439318,5824,0.812809,130.18
6526239,1.021,1.2788031,5751,0.8663244,74.381
6526245,1.102,1.0632097,5663.5,0.8738432,151.73
6526249,0.788,1.177258,5199.3335,1.0478153,178.678
6526272,1.094,1.4521306,5791,0.8345432,145.138
6526280,1.104,1.1820241,5313,1.0108881,110.632
6526330,0.985,0.9301857,5375,0.94588757,149.498
6372859,0.909,1.0965272,5587.5,0.8770609,32.392
6372955,1.268,1.1298723,5815.75,0.8238411,173.811
6372977,1.188,1.1201034,5789.5,0.8374834,116.586
6372984,0.961,0.9133553,5107,1.044569,248.197
6373036,0.757,1.2879795,5352.3335,0.9705496,138.15
6373066,0.642,0.60838026,4349.9854,1.563798,290.887
6373202,1.011,1.1581298,5436.5,0.9169836,111.585
6384955,1.187,1.7224498,5858,0.7686186,76.565
6385158,1.151,1.401354,5698.093,0.83132076,202.445
6385246,0.981,0.8568054,5335,0.9856949,136.204
6390479,0.955,1.2803466,5428.75,0.93698406,100.041
6390499,1.086,1.1689595,5842,0.88226795,120.914
6390510,0.949,1.1359705,5106.527,1.0680275,179.757
6390533,0.922,1.2600296,5414.15,0.9126463,143.294
6390598,0.889,0.8285678,5468.5,0.94222164,81.132
6390783,0.854,0.7641212,4977,1.1352282,226.195
6423592,1.036,1.2310171,5434.6665,0.90986156,190.271
6423605,0.851,0.7793747,4972,1.1526432,201.044
6423700,1.005,1.4142917,5706,0.8801336,114.28
6423772,0.904,1.1086451,5127.0225,1.0568514,189.945
6423801,1.369,1.8688735,6365,0.66561985,48.761
6423831,1.015,1.2793658,5786,0.8316431,93.804
6423857,0.734,0.7642012,4327.6665,1.6474094,647.023
6429673,0.933,1.1078634,5100,1.0446253,133.82
6429740,1.072,1.3242495,5427,0.90824413,140.629
6429762,0.828,0.8012799,5046.2373,1.0861702,140.436
6429771,0.905,1.4681594,5443.6665,0.91476154,171.541
6436764,1.066,1.0469964,6516.75,0.73219395,54.86
6436816,0.987,0.98958725,5141.28,1.0326366,246.79
6436837,0.788,0.6522269,4622,1.3896799,167.037
6436841,0.736,0.7823672,5350.6665,0.9714594,45.81
6436854,1.03,1.4107101,6274,0.68898964,34.47
6436856,1.137,1.1649631,6321.6665,0.7007952,32.91
6436881,1.204,1.3813975,6286,0.740057,71.66
6436910,1.056,0.96771425,5807.3335,0.82786083,87.479
6442389,1.025,0.9622838,5352.75,0.94913673,129.228
6442540,0.831,0.771614,5272.75,1.0146427,40.51
6442547,0.943,0.8894327,5336,0.99206066,96.608
6442602,0.742,0.6722717,4779.185,1.2936869,476.241
6442604,1.184,1.5012022,5825,0.8162422,48.038
6442610,0.864,1.0021317,5052.3335,1.0800972,167.714
6447003,0.91,0.78332806,5126.83,1.1324415,231.959
6447069,0.917,0.8987207,5032.575,1.0850058,101.194
6447182,1.293,1.148443,5800.6665,0.8301382,166.74
6450518,0.926,1.1652663,5330,0.99770737,230.359
6450644,1.104,1.3499616,5804,0.8203745,103.371
6450775,1.007,1.0158703,5818,0.82629395,86.103
6464194,1.068,1.2078674,5441.25,0.9172125,114.344
6464196,1.054,1.2339249,5761.5,0.8743849,115.899
6464237,0.769,0.77129203,5038,1.093708,100.707
6464260,0.833,0.92343944,5743.4927,1.0592585,189.195
6464315,1.304,0.97008246,6188.71,0.77786446,54.894
6464341,0.772,0.70997167,4912.3335,1.1959476,141.764
6464393,0.977,0.88160855,5296,1.0141478,120.715
6471021,0.972,0.923892,5687.5,0.8724632,64.868
6471174,1.231,1.0280539,5736.767,0.83051777,81.94
6471229,0.932,1.5855227,5674.5,0.8394947,188.607
6503664,0.655,0.7618522,4551.277,1.4343662,236.904
6503668,1.038,1.0982677,5397.9854,0.95023537,69.069
6503784,0.795,1.0768926,5367,0.97272396,73.966
6503815,0.838,0.85145277,4979,1.1146784,253.358
6509107,0.782,0.63007,4864.425,1.2674541,194.908
6509109,0.813,0.7620985,5350,1.0181522,56.733
6509138,1.104,1.4993892,5868,0.7857208,37.512
6509275,0.674,0.62416726,4403,1.615037,292.972
6516751,0.887,0.8074376,4943.953,1.1468258,336.077
6516825,1.526,1.7859672,7026.5,0.5657482,177.306
6516854,1.005,1.1821282,5492.3335,0.92529964,279.538
6516879,0.987,0.853125,5088.6675,1.0787315,167.811
6522242,0.786,0.96788967,5101.455,1.0472994,138.986
6522259,0.774,0.72741246,4929.69,1.2200098,175.133
6522276,0.967,1.5159613,5425.25,0.9025545,95.837
6522279,1.154,1.2117586,5825.3335,0.807189,124.347
6522288,1.072,1.1913018,5473,0.9066658,175.974
6522353,0.896,0.85729414,4983,1.1484509,207.009
6522437,1.279,1.5009992,5794.41,0.78759575,161.757
6526523,1.125,1.3121655,5833.5,0.82160854,119.615
6373298,1.031,1.1737965,5358,0.98881245,108.634
6373334,0.939,1.1256423,5387,0.9477787,113.775
6373374,0.813,0.8833132,5013.3335,1.0906048,187.185
6373452,0.876,0.87338823,5769.0737,1.0969,239.038
6373462,0.743,0.70913845,4949,1.1847963,196.281
6385370,0.959,0.79166687,4976,1.180687,193.815
6385476,1.175,1.20897,5804,0.8018751,116.513
6385556,0.974,1.1832918,5351,0.979764,154.359
6385642,0.955,0.8221082,5337,0.9936371,79.732
6385654,0.828,0.9386985,4883.5,1.2272243,250.241
6385657,1.105,1.4664065,5551.7676,0.89702606,73.545
6385703,1.14,1.0966283,5899.5,0.77015114,63.744
6390901,0.661,0.62539846,4330,1.6265211,227.043
6391050,0.704,1.2012675,5350.75,0.9698725,111.404
6391062,0.898,1.1640238,5115.3965,1.0681372,160.73
6391071,1.313,1.5179553,5748,0.84944344,64.392
6391248,0.741,1.0066324,4889.3335,1.1970444,178.389
6423869,1.032,0.952184,6396.267,0.7378807,31.613
6423872,0.926,1.0704446,5823.8677,0.88397217,81.697
6423932,0.994,1.4094594,5744.3335,0.87660027,243.23
6423964,1.072,1.1533545,5757.3335,0.8531246,178.77
6423973,0.736,0.60277176,4893,1.403183,146.299
6429785,0.723,0.69834363,4721.81,1.3462639,153.609
6429812,1.026,0.9460897,5361.75,0.929863,77.655
6429841,0.719,0.8474035,4930.5,1.1844845,189.851
6429957,0.649,0.5741815,4930.87,1.3161469,238.782
6430019,0.865,1.0944952,5126.25,1.0343199,112.626
6430051,0.764,0.8698723,5286.8477,1.0055752,108.252
6437016,1.129,1.3941368,5888,0.78795815,69.534
6437103,1.175,1.6372998,5964.75,0.7798414,183.036
6437128,0.903,1.2770593,5801.5,0.8835573,131.257
6437166,1.043,0.9401043,5756,0.8622818,109.889
6437179,1.036,1.1698148,5874.5,0.7870407,67.861
6437215,0.891,0.8386336,5011,1.1152382,190.152
6437226,1.101,1.0877663,5689,0.93938446,173.372
6437237,0.738,0.5884918,5096.9,1.2556658,232.998
6442735,1.038,1.2409751,5470.5,0.8969383,73.299
6442755,1.05,1.2463111,6072.7466,0.7463999,74.134
6442780,0.857,0.82007253,5324,0.993556,111.002
6442788,1.119,1.187553,5769.5,0.864275,104.932
6442916,0.929,1.2069037,5328.5,1.0004749,149.504
6443084,0.871,1.4280474,5375,0.9363117,129.95
6447258,1.35,1.9220867,6883.6665,0.63656425,70.746
6447273,0.938,0.9592534,5325,1.0055895,139.52
6447326,1.091,0.91630876,5758.3335,0.8540249,207.587
6447371,1.071,0.96236795,5055,1.0563221,292.87
6447372,0.575,0.6285492,4875.4873,1.298255,126.177
6450910,0.8,0.69118315,4933.0635,1.273776,125.823
6450960,1.102,1.4939666,6256,0.7220001,76.183
6451025,1.117,1.198504,5831,0.8083048,115.835
6464422,0.91,1.0515298,5555.08,0.8953867,136.957
6464555,0.727,0.61073333,4911,1.3372698,253.766
6464797,1.081,1.3536432,5448.74,0.922246,209.936
6464937,0.771,0.6143585,5436.2573,1.1304207,245.249
6471371,0.847,1.4278008,5774.3335,0.83457184,76.7
6471382,0.879,1.4230454,5320,0.9560766,227.393
6471403,0.949,1.1084582,5374.59,0.9031458,116.461
6496997,0.866,0.82051086,4936.25,1.1536074,670.167
6503821,0.839,1.1255597,5370,0.94885254,106.541
6503862,1.024,0.81861055,5932,0.8669939,85.485
6503870,1.009,1.1603678,5744.5,0.87249184,95.588
6503941,0.781,0.7650638,4912.4697,1.1817265,149.901
6504094,0.778,0.7657549,4897.8447,1.1612034,233.329
6504119,0.958,0.9172385,5412,0.9549074,91.374
6509316,1.122,1.3474637,5789,0.86129475,183.581
6509364,0.895,0.8133051,4906.8647,1.1342573,216.285
6509488,0.903,1.1011884,5365,0.94296074,193.829
6516936,1.085,1.0122484,5956.1123,0.848505,216.358
6516995,1.094,1.2292352,5781.2,0.82990456,190.864
6517064,1.008,1.0147867,5443.3335,0.91429806,148.646
6517097,0.982,1.1264081,5668.2,0.8643255,86.139
6517103,0.747,0.788791,4419.3335,1.5716572,84.714
6517123,0.653,0.582482,4770.455,1.3154421,209.831
6517172,1.309,1.7883023,6968.5,0.6340122,192.222
6522487,1.087,0.93811965,6519.79,0.73845005,67.144
6522503,1.048,1.1069151,5326.25,0.9997177,165.401
6522546,1.317,1.2552339,6390.5,0.6971941,115.63
6526537,1.118,1.5352881,5890,0.7968931,96.392
6526550,1.18,1.211815,5763.5,0.84666824,175.068
6526575,1.186,1.2884521,5789.5,0.84515285,202.997
6373574,1.227,1.4098366,6590.75,0.58537483,21.063
6373653,1.115,1.436425,5786.5,0.83411217,137.569
6373763,0.839,1.1438669,5098,1.0564642,197.609
6373783,0.968,0.9810168,5822.3335,0.82833767,99.833
6385716,0.828,0.7329206,4957.78,1.1872005,176.316
6385779,0.761,0.6588911,4701,1.4168873,296.987
6385806,0.996,0.8902431,5830,0.8258581,24.231
6385923,0.858,0.89614177,5142,1.0407219,176.114
6385943,0.508,0.72162324,4500.25,1.4290161,208.899
6385972,0.797,0.85170054,5358.25,0.98762894,88.462
6391549,0.899,1.2811084,5718.6196,0.8890581,136.016
6391602,0.934,1.1276587,5172.053,1.0305681,295.441
6391609,1.086,1.3603122,5427,0.918581,152.59
6391620,0.979,1.1934094,5480.5,0.9449415,263.389
6391625,0.84,1.0353118,5031.885,1.0880394,234.244
6424042,0.98,1.4627607,5439.3833,0.9174938,104.359
6424073,0.936,1.2595313,5356,0.978467,142.961
6424101,1.051,1.2346096,6211,0.74502087,71.328
6424108,1.232,1.5676261,6633.25,0.6881714,81.153
6424207,0.865,0.9878083,5329,1.0023737,215.336
6430237,0.662,0.6898727,4608.48,1.4426441,243.48
6430253,0.865,0.86500865,5218.4,1.0203056,108.101
6430314,1.024,1.0845345,5308.3335,0.96762085,220.852
6430320,1.207,1.4711875,5896.6665,0.78642464,74.579
6437304,0.882,0.9921316,5311,1.0138998,275.226
6437315,0.781,0.79269326,4973.183,1.1282606,50.453
6437393,0.945,1.0058304,5421.5,0.94917774,149.405
6437458,0.963,1.0498751,5010.915,1.0761175,244.833
6437478,0.665,0.73995745,4606.633,1.3959856,154.173
6437541,1.083,1.1718891,5474,0.9083452,107.868
6443090,0.887,0.9605077,5780.5,0.8399315,57.901
6443119,1.114,1.6479809,5962.5063,0.78281116,131.963
6443192,1.056,1.3272289,5323.7,0.91469383,202.46
6443205,0.774,0.76346606,4391,1.5001326,127.973
6443274,0.665,0.5879977,4558.91,1.5076084,150.081
6447460,1.104,0.8747507,5621.02,0.88741493,212.132
6447465,0.938,1.0189133,5093.5,1.0257282,168.619
6447478,1.034,1.0501821,5432.25,0.9199238,155.725
6447489,1.008,1.5623715,5767,0.8445883,128.718
6447507,1.038,1.4280267,5431,0.92319584,128.983
6451100,1.027,1.0873436,5676.0728,0.8950319,166.346
6451110,1.054,1.0324923,5759,0.8539276,118.377
6451125,1.181,1.2803662,6687.25,0.642086,107.14
6451147,1.097,1.0741711,5434.6665,0.91297436,159.353
6451153,1.058,1.3783752,5374.25,0.9456816,101.231
6451160,1.448,1.5356582,7064.14,0.5253811,168.693
6451228,1.135,1.3126458,5463,0.9073849,209.066
6465029,1.299,1.6024411,6349.293,0.68363,80.345
6465033,1.026,0.9766698,5427,0.9196682,161.772
6465213,0.93,1.2755268,5601,0.8893528,82.308
6465248,0.723,0.78593177,4902.3335,1.1861153,252.746
6465289,0.942,0.99723756,5750,0.8426542,57.301
6465316,1.45,1.4998637,5829.75,0.8133812,65.326
6465365,1.259,1.1123866,6110.25,0.7797184,64.469
6497024,1.126,1.3293519,5881.3335,0.7970524,147.765
6497129,0.852,0.8942565,4993.0464,1.0818815,186.547
6497193,0.723,0.9714799,5463.3335,0.9462433,164.465
6497197,1.133,1.1871895,5820.25,0.8280325,41.024
6497250,0.941,0.8772636,5144.9937,1.0618029,336.098
6504143,0.854,0.93615246,5051.513,1.0403061,140.699
6504173,1.212,1.5999427,5815,0.8268976,56.668
6504251,1.05,1.588157,5964.3335,0.79051113,46.81
6504259,0.668,0.7484769,4444,1.448225,186.834
6504291,0.859,1.1137897,5422.717,0.9138279,161.312
6504309,0.984,1.0354587,5304.5,1.0147877,167.994
6504323,0.849,0.93891746,5153.2827,1.0642681,195.604
6504331,0.959,0.9671568,5359.2803,0.98820686,243.018
6509492,0.679,1.1138161,4973.5,1.1004515,205.5
6509497,1.021,1.3885491,5579.4854,0.88818455,70.557
6509530,0.964,1.2628671,5411,0.9306326,104.418
6509657,0.949,1.0685343,5774.8228,0.8794184,157.79
6509675,0.793,0.9257955,5010,1.0939989,219.081
6517200,0.913,0.9645208,5355.75,0.9822092,225.86
6517246,1.066,1.3142806,5766,0.8601265,455.556
6517334,0.82,0.67558426,4982.295,1.2955179,225.425
6519643,1.038,1.2928874,5788.25,0.8436842,81.667
6522597,0.907,0.74677277,5003.1724,1.0765352,217.849
6522640,1.313,1.4729313,5832.75,0.8055649,204.142
6522750,0.984,1.3858341,5573,0.8616667,107.58
6526802,0.943,0.7733619,4922,1.1748047,265.639
6526853,0.968,1.430834,6154.4497,0.76834965,52.173
6526878,1.09,1.18268,5481,0.92719364,224.446
6526880,0.851,0.81113315,5007.75,1.118743,134.984
6373918,0.87,0.9035844,5030,1.0843058,253.495
6374061,0.606,0.7066082,4657.86,1.4424372,229.493
6374082,1.156,1.5163937,5771,0.8183994,129.873
6374179,1.17,1.4494555,6194.75,0.75325584,64.596
6374207,0.824,0.8290457,5e3,1.1238012,92.626
6386066,0.982,1.0720878,5107.7563,1.0365553,175.766
6386114,0.908,1.3681568,5390,0.9480438,49.774
6386328,0.873,1.0185198,5364.5,0.9726906,110.098
6386391,0.682,0.8635556,4905.5,1.1725292,137.631
6386480,1.037,1.0774531,5792.6665,0.83022594,93.648
6386541,0.807,0.8556407,4974.717,1.1795549,193.287
6386552,1.103,0.92951447,5788.3335,0.8433933,61.335
6391824,0.987,0.97265476,5531,0.88683987,44.536
6391896,0.91,1.0335896,5531,0.8883219,108.115
6424208,0.808,0.7346023,5317.933,1.0518665,193.08
6424212,0.903,1.5851083,6343.75,0.72236633,36.322
6424381,0.939,0.79123646,5339.75,1.0173397,181.829
6424399,0.993,1.7075557,6197,0.74133873,126.384
6430397,1.114,1.0038079,5567,0.8850174,120.847
6430453,1.125,1.447543,5438,0.9167204,190.862
6430520,0.992,1.2342347,5113.1367,1.0267344,216.628
6430612,0.796,0.96072066,5169.0425,1.0217075,91.643
6430699,0.973,1.0966905,5801.5,0.88521385,228.724
6437573,0.653,1.1155717,5018,1.1059732,208.036
6437575,0.892,0.84505993,5326.5,1.0082436,169.349
6437617,1.18,1.0939595,5836.5,0.7958498,87.306
6437620,0.784,1.1168976,5226.57,1.0736761,50.669
6437705,0.684,0.6648307,4786.6724,1.2653942,279.88
6437707,1.029,0.92593604,5774.6665,0.86900806,182.031
6443334,0.877,0.69121724,4705.85,1.3690891,247.407
6443342,0.957,0.91931194,5338,0.99937534,115.838
6443343,1.104,1.3395096,5756,0.8668947,119.745
6443347,1.385,1.8654321,6362,0.6925335,88.956
6443389,1.04,1.0683951,5750,0.8156624,115.198
6443398,0.912,1.1174898,5113.18,1.079792,183.754
6447598,0.747,0.8511448,5290.025,1.0191393,171.863
6447798,1.05,1.5555999,5823.25,0.8082657,75.421
6451270,0.876,0.94144344,5426.6665,0.91067696,72.535
6451309,1.038,0.9011986,5310.25,1.0207348,237.813
6451327,1.222,1.7524215,5496.57,0.7617502,143.018
6451368,1.267,1.4508659,6599.015,0.62798595,85.982
6451425,1.073,1.4315103,6416.218,0.72697353,105.744
6465391,0.875,0.96807724,5476.4634,1.0522099,197.33
6465597,0.976,1.1439135,5878,0.7978926,115.147
6465651,1.082,1.3147243,5640.207,0.88578606,61.505
6465729,0.624,0.6703199,4195.7275,1.655221,258.216
6465810,0.871,0.82740486,4983,1.1528435,257.13
6465936,1.035,1.198985,5355,0.9471569,154.699
6465994,0.807,1.2108947,5914.6665,0.7877779,38.602
6497414,0.597,0.7316509,4850.77,1.2519388,190.288
6497424,1.013,1.004393,4978.52,1.1016655,315.568
6497522,0.751,0.65930074,4977.6665,1.1481342,132.086
6504427,0.872,1.1023004,5298,1.0110502,183.41
6504437,0.898,0.93625456,5391.9775,0.9439812,67.51
6504445,1.04,1.3310289,5384,0.95227623,206.692
6504463,1.059,1.4501208,5819,0.8260355,42.441
6504489,0.83,0.77843255,5066.7466,1.1079597,108.924
6509706,0.963,1.3916533,5746.775,0.8360596,109.263
6509719,0.826,0.99371225,5127.0225,1.0579271,76.421
6509788,0.933,0.88023686,5214.3335,1.0487518,158.977
6509912,0.873,1.0159532,5424,0.91891384,120.432
6509957,1.106,1.4097999,5431.93,0.9175644,66.319
6519725,0.896,0.8664842,5061.99,1.0599661,200.651
6519744,1.008,0.96789277,5383,0.95672226,223.085
6519769,0.961,1.2617735,5425.5977,0.93000793,89.174
6519831,1.004,1.037874,6332,0.7108507,32.784
6519865,1.043,1.3696105,5428.3335,0.9159136,261.077
6522851,0.953,1.0898429,5326.5,0.9838743,186.408
6522884,1.129,1.4293162,5686.5,0.86938477,208.406
6522895,0.63,0.5842768,5001.46,1.2370138,55.601
6522962,1.146,1.248998,6027.0664,0.72895813,99.782
6526881,0.757,0.6266148,4887,1.3189564,258.419
6526893,0.993,0.853855,5196.34,1.0190601,203.636
6526932,0.825,1.0035641,5349,0.98002815,64.921
6526934,0.865,0.911784,4988.2065,1.1289415,186.762
6526940,0.945,1.0673488,5778.6665,0.82240486,25.214
6526967,0.98,0.89124674,5340.75,0.9874439,151.695
6526987,0.875,1.0927739,5040.165,1.1216698,137.653
6527012,0.989,0.92976135,5376,0.94210625,51.365
6380217,1.58,1.7767897,6935.25,0.57834816,58.682
6380410,0.98,1.0850041,5842.6665,0.8097849,101.544
6386658,0.934,1.4340312,5658.5,0.88881874,69.049
6386695,0.941,0.90836895,5288.315,1.0018883,167.32
6386717,1.02,1.0798823,5382.5,0.96066856,88.412
6386725,0.919,1.0617453,5370,0.96218395,116.829
6386738,0.869,1.1793922,5173.21,1.0331936,156.718
6386764,0.834,0.76446337,4957.0503,1.1874552,209.228
6386767,0.898,1.1904562,5375,0.93954754,123.248
6386780,0.9,1.3409835,5746.5,0.8372507,81.829
6386784,1.207,1.6663008,6368.5,0.68262005,34.015
6386799,0.999,1.1910927,5452,0.90765476,86.742
6392000,0.824,1.0566223,5188.8623,1.0261297,179.875
6392258,0.692,0.6166767,4912.3335,1.3440275,238.689
6392383,0.619,0.7008726,4382.2524,1.5447836,194.312
6392445,1,1.0907664,5793.75,0.8421354,77.313
6424526,0.54,0.703418,4515.6665,1.4242706,127.091
6424551,1.064,1.1254303,5909,0.7828226,91.011
6424573,1.021,1.285052,5759,0.85467243,139.165
6424676,1.003,1.0634849,5422.6665,0.9263077,140.141
6430899,0.605,1.1735705,5001.95,1.0916777,48.436
6431075,0.616,0.5916128,4332.25,1.5977764,234.375
6431095,0.908,1.2134526,5126.1636,1.029458,134.216
6431130,0.959,1.3273833,5361,0.9406576,103.406
6431136,0.837,1.3105694,5454.9473,0.92309666,161.718
6437727,0.937,1.0491467,5157.675,0.99177456,121.634
6437765,0.831,0.8198588,5099.2046,1.0421705,181.258
6437782,1.018,1.1586277,5408.6665,0.9177065,169.026
6437802,0.914,0.87585115,5024.815,1.08605,280.202
6437945,0.84,0.7179633,5433.5,1.0145855,217.67
6437946,1.055,0.9185287,5425.5,0.9556322,218.46
6443515,1.1,1.3549268,5820.3335,0.82767296,73.743
6443548,0.898,0.9037121,5425.6665,0.9189701,111.21
6443560,0.982,1.1549577,5080.36,1.025733,230.203
6443591,0.99,0.8680119,5797,0.8502693,97.189
6443601,1.183,1.55841,5931,0.79271126,107.727
6443655,0.964,1.1692493,5463.3965,0.9072485,138.688
6447957,0.801,0.59192896,5139,1.2527466,190.38
6448055,0.938,1.1602907,5362.5,0.97792435,134.452
6448067,0.963,0.9874049,5566.6,0.904974,75.808
6448093,0.717,0.58005756,4896.3823,1.3481789,230.279
6451440,1.072,1.3518502,5430.3535,0.90720844,165.633
6451558,1.317,1.3207122,5903.25,0.77931404,174.598
6451605,1.437,2.3812003,7081.455,0.5254221,147.47
6451656,1.033,1.1562951,5435,0.94162846,155.764
6451658,1.086,1.3431928,5792,0.8445444,74.375
6451671,0.545,0.611831,4240,1.6338778,87.19
6451701,1.157,1.4512807,6233,0.7203026,106.703
6466022,0.655,0.82687294,4563.58,1.3958788,310.21
6466196,1.601,1.4921304,6284.5,0.721159,116.706
6466312,1.014,1.456726,5762.5,0.8570833,158.39
6466441,0.952,1.1791872,5113.47,1.0264015,174.666
6497645,1.12,1.5482012,5829,0.80359745,162.18
6499690,1.166,1.2718283,6384,0.659811,25.687
6499812,0.68,1.0223638,5011.07,1.0919266,133.233
6504503,0.895,0.9732398,5350.25,0.97992706,52.925
6504534,0.734,0.7750843,4879.8174,1.2019587,176.591
6504537,1.01,1.172709,5283.75,0.99841976,190.679
6504558,0.85,0.73577493,4958.5234,1.2762022,186.311
6504559,0.706,0.71941787,4946.5425,1.1598196,166.795
6504581,0.977,0.76764065,5860.8,1.0579109,266.792
6504584,0.803,0.79781246,5126.527,1.0695372,168.672
6504604,0.591,0.5869299,4166,1.6989698,271.001
6509967,0.712,1.0328622,4999.65,1.1141062,166.922
6510125,0.907,1.0705233,5340.75,0.9884453,143.288
6510201,1.011,1.2042408,5744,0.856534,82.939
6510202,1.138,0.96977043,6125.105,0.76596737,53.944
6519882,1.094,1.5247148,6101.3926,0.76872635,91.478
6519892,1.519,1.9571224,7123,0.5842657,72.447
6519961,0.888,0.98637426,5773.6665,0.8410959,65.341
6520003,1.089,1.0936114,5763.25,0.8557024,144.127
6520011,1.405,1.4141285,6815,0.56361294,58.029
6520065,0.711,1.1254258,5063.15,1.0498619,37.898
6523052,1.207,1.222968,5781,0.8622532,191.587
6523066,1.294,1.3493403,6795,0.6318455,66.66
6523074,0.803,0.8718779,5125.23,1.0575981,164.673
6523077,0.865,0.9466476,5173.08,1.0273113,271.31
6523086,1.079,0.9899351,5865,0.81894875,74.704
6523175,1.13,0.905928,5747.6665,0.855402,123.539
6523198,1.045,1.2399995,5811,0.83653736,65.338
6527025,1.091,1.029158,5792,0.8501148,115.95
6527078,0.848,0.86926717,5276.22,1.011919,48.113
6527082,0.882,0.7614939,4969,1.1307058,220.213
